Setting,Task,Train_conditions,Test_condition,condition,run_id,true_stage,pred_stage,p_E,p_M,p_L,q_hat
Single-source,S3_C4_to_C1,C4,C1,C1,156,middle,middle,0.06588201512376592,0.9273133123539252,0.0068046725213089816,0.33257269859313965
Single-source,S3_C4_to_C1,C4,C1,C1,157,middle,middle,0.06524677726172937,0.9278360759433065,0.006917146793964132,0.3338419795036316
Single-source,S3_C4_to_C1,C4,C1,C1,158,middle,middle,0.0646053502584415,0.9284684834770898,0.006926166263468828,0.3348114788532257
Single-source,S3_C4_to_C1,C4,C1,C1,159,middle,middle,0.06200392152057298,0.9307453402786707,0.007250738199756391,0.3396085798740387
Single-source,S3_C4_to_C1,C4,C1,C1,160,middle,middle,0.061188510529156165,0.9314744816013866,0.0073370078684573395,0.34095996618270874
Single-source,S3_C4_to_C1,C4,C1,C1,161,middle,middle,0.059355182920979604,0.9332264675763986,0.007418349501621773,0.3437251150608063
Single-source,S3_C4_to_C1,C4,C1,C1,162,middle,middle,0.05733367247475108,0.9350182916303682,0.007648035893880797,0.3473719656467438
Single-source,S3_C4_to_C1,C4,C1,C1,163,middle,middle,0.055491609188479764,0.9366448790803883,0.00786351173013201,0.35049983859062195
Single-source,S3_C4_to_C1,C4,C1,C1,164,middle,middle,0.05381163506697237,0.9380267642396041,0.008161600692423518,0.35359978675842285
Single-source,S3_C4_to_C1,C4,C1,C1,165,middle,middle,0.053524470813387744,0.9384134423174701,0.008062086868142117,0.3537004590034485
Single-source,S3_C4_to_C1,C4,C1,C1,166,middle,middle,0.05389140445564734,0.9381269541721373,0.007981641371215271,0.35295233130455017
Single-source,S3_C4_to_C1,C4,C1,C1,167,middle,middle,0.054768551272447355,0.9374702376603529,0.0077612110661998,0.3510459363460541
Single-source,S3_C4_to_C1,C4,C1,C1,168,middle,middle,0.054381085712823886,0.9378129866154101,0.007805927670765956,0.35170242190361023
Single-source,S3_C4_to_C1,C4,C1,C1,169,middle,middle,0.05576183624196477,0.9367633270889594,0.007474836668075986,0.3489336669445038
Single-source,S3_C4_to_C1,C4,C1,C1,170,middle,middle,0.056654122096091185,0.9360291125002836,0.007316765402625195,0.3472423851490021
Single-source,S3_C4_to_C1,C4,C1,C1,171,middle,middle,0.058187615807612794,0.9347682387844025,0.00704414540698462,0.34425556659698486
Single-source,S3_C4_to_C1,C4,C1,C1,172,middle,middle,0.058494062950167694,0.9345280243533433,0.00697791269548897,0.3436257243156433
Single-source,S3_C4_to_C1,C4,C1,C1,173,middle,middle,0.05937556207930307,0.9337783856997957,0.006846052219901298,0.3419259190559387
Single-source,S3_C4_to_C1,C4,C1,C1,174,middle,middle,0.060122209608182625,0.9331289660833536,0.0067488243074637026,0.34051480889320374
Single-source,S3_C4_to_C1,C4,C1,C1,175,middle,middle,0.060868513292147146,0.9325026074966414,0.006628879210211562,0.3390624523162842
Single-source,S3_C4_to_C1,C4,C1,C1,176,middle,middle,0.0609898866028304,0.9323969786857479,0.006613134710421691,0.3388310372829437
Single-source,S3_C4_to_C1,C4,C1,C1,177,middle,middle,0.0613797939011223,0.9320603442021504,0.006559861895727259,0.3380623757839203
Single-source,S3_C4_to_C1,C4,C1,C1,178,middle,middle,0.06126889402097955,0.9321514131524195,0.006579692825601039,0.3382762372493744
Single-source,S3_C4_to_C1,C4,C1,C1,179,middle,middle,0.061611091593473555,0.9318499492682684,0.006538959137258178,0.33759692311286926
Single-source,S3_C4_to_C1,C4,C1,C1,180,middle,middle,0.06164754401034275,0.9318052567074089,0.0065471992812484265,0.3375561833381653
Single-source,S3_C4_to_C1,C4,C1,C1,181,middle,middle,0.06179892715127922,0.9316702543613788,0.0065308184863420255,0.33723488450050354
Single-source,S3_C4_to_C1,C4,C1,C1,182,middle,middle,0.06161058406113278,0.9318289750610631,0.006560440876804046,0.337610125541687
Single-source,S3_C4_to_C1,C4,C1,C1,183,middle,middle,0.06147910107170495,0.9319410515992215,0.0065798473280736,0.3378382921218872
Single-source,S3_C4_to_C1,C4,C1,C1,184,middle,middle,0.06116927863622298,0.9321911111255428,0.006639610237234299,0.3384569585323334
Single-source,S3_C4_to_C1,C4,C1,C1,185,middle,middle,0.06086166553835307,0.9324631192404159,0.0066752152202309515,0.3389991819858551
Single-source,S3_C4_to_C1,C4,C1,C1,186,middle,middle,0.060447800235153726,0.9328112219000668,0.006740977863779383,0.33980658650398254
Single-source,S3_C4_to_C1,C4,C1,C1,187,middle,middle,0.060687519115704865,0.9326085249008635,0.006703955982431609,0.33934327960014343
Single-source,S3_C4_to_C1,C4,C1,C1,188,middle,middle,0.060388332276542334,0.9328764718718501,0.006735195850607581,0.33991289138793945
Single-source,S3_C4_to_C1,C4,C1,C1,189,middle,middle,0.06047231498041746,0.9328194240553841,0.006708260963198419,0.3397192358970642
Single-source,S3_C4_to_C1,C4,C1,C1,190,middle,middle,0.059920120846951995,0.9333103459154168,0.006769533236631215,0.3407512307167053
Single-source,S3_C4_to_C1,C4,C1,C1,191,middle,middle,0.06022347932700523,0.9330646370432323,0.006711883628762522,0.3401559889316559
Single-source,S3_C4_to_C1,C4,C1,C1,192,middle,middle,0.05991252708242926,0.9333522091037646,0.006735263812806194,0.3407183885574341
Single-source,S3_C4_to_C1,C4,C1,C1,193,middle,middle,0.057716284235178994,0.9352549669030198,0.007028748860801375,0.3447050452232361
Single-source,S3_C4_to_C1,C4,C1,C1,194,middle,middle,0.05673066773433942,0.9360993594759326,0.007169972788727893,0.34654349088668823
Single-source,S3_C4_to_C1,C4,C1,C1,195,middle,middle,0.05451076415769574,0.9380004981540688,0.007488737687235434,0.350663423538208
Single-source,S3_C4_to_C1,C4,C1,C1,196,middle,middle,0.054136929974425645,0.9382728734714129,0.0075901965531614095,0.3514047861099243
Single-source,S3_C4_to_C1,C4,C1,C1,197,middle,middle,0.05104666289485331,0.9406579913181328,0.008295345786013944,0.3573116660118103
Single-source,S3_C4_to_C1,C4,C1,C1,198,middle,middle,0.05191569958721598,0.9399216933169647,0.008162607094819254,0.3556794226169586
Single-source,S3_C4_to_C1,C4,C1,C1,199,middle,middle,0.04948833668369418,0.9417208636182817,0.00879079969702425,0.36036109924316406
Single-source,S3_C4_to_C1,C4,C1,C1,200,middle,middle,0.04885627678995267,0.9421884533754993,0.008955269833548045,0.36157912015914917
Single-source,S3_C4_to_C1,C4,C1,C1,201,middle,middle,0.04386845778347607,0.9455937629758946,0.0105377792396293,0.371478796005249
Single-source,S3_C4_to_C1,C4,C1,C1,202,middle,middle,0.04307670000199391,0.9460631036730295,0.01086019632397662,0.37308427691459656
Single-source,S3_C4_to_C1,C4,C1,C1,203,middle,middle,0.038831393962548186,0.9483805605537342,0.012788045482717614,0.3820420801639557
Single-source,S3_C4_to_C1,C4,C1,C1,204,middle,middle,0.036921188172931406,0.9491838687868024,0.013894943039266224,0.3862573802471161
Single-source,S3_C4_to_C1,C4,C1,C1,205,middle,middle,0.037491535104794936,0.9490745950669982,0.013433869827206948,0.38499802350997925
Single-source,S3_C4_to_C1,C4,C1,C1,206,middle,middle,0.036967111409267624,0.9490807071809203,0.0139521814088121,0.38632404804229736
Single-source,S3_C4_to_C1,C4,C1,C1,207,middle,middle,0.03552360208377944,0.9487843234642253,0.015692074450995346,0.38998764753341675
Single-source,S3_C4_to_C1,C4,C1,C1,208,middle,middle,0.032248053412213304,0.9480131511877232,0.0197387953990635,0.39857980608940125
Single-source,S3_C4_to_C1,C4,C1,C1,209,middle,middle,0.029668346053365893,0.9449204435822117,0.025411210363422292,0.40661007165908813
Single-source,S3_C4_to_C1,C4,C1,C1,210,middle,middle,0.0265366666651932,0.938222378078511,0.035240955255295796,0.41854092478752136
Single-source,S3_C4_to_C1,C4,C1,C1,211,middle,middle,0.02285856939720352,0.926698760249301,0.050442670352495514,0.4359382390975952
Single-source,S3_C4_to_C1,C4,C1,C1,212,middle,middle,0.019282281711004517,0.8998847842914942,0.08083293399650128,0.4646495282649994
Single-source,S3_C4_to_C1,C4,C1,C1,213,middle,middle,0.018443940511527823,0.885115623366733,0.09644043612073917,0.47753655910491943
Single-source,S3_C4_to_C1,C4,C1,C1,214,middle,middle,0.018302298955058464,0.8697601933443571,0.11193750769958447,0.487255722284317
Single-source,S3_C4_to_C1,C4,C1,C1,215,middle,middle,0.018268862103865146,0.8720068075661195,0.10972433032901549,0.4867331385612488
Single-source,S3_C4_to_C1,C4,C1,C1,216,middle,middle,0.018328001358793308,0.856472384663172,0.12519961397703472,0.494347482919693
Single-source,S3_C4_to_C1,C4,C1,C1,217,middle,middle,0.01818178037319484,0.8555594721709008,0.1262587474549043,0.49592339992523193
Single-source,S3_C4_to_C1,C4,C1,C1,218,middle,middle,0.018320074535733186,0.8518497369363928,0.12983018852687403,0.49684229493141174
Single-source,S3_C4_to_C1,C4,C1,C1,219,middle,middle,0.018263624809994786,0.8413381718052722,0.14039820338373307,0.5022337436676025
Single-source,S3_C4_to_C1,C4,C1,C1,220,middle,middle,0.018305246235257772,0.8289569043772997,0.15273784938644253,0.5076887011528015
Single-source,S3_C4_to_C1,C4,C1,C1,221,middle,middle,0.01835111275517303,0.817907397050034,0.16374149019379303,0.5127857327461243
Single-source,S3_C4_to_C1,C4,C1,C1,222,middle,middle,0.018194903701457682,0.645212668490463,0.3365924278070793,0.5749090313911438
Single-source,S3_C4_to_C1,C4,C1,C1,223,middle,middle,0.0168193056888974,0.5462587088225901,0.43692198548751254,0.6091263294219971
Single-source,S3_C4_to_C1,C4,C1,C1,224,middle,late,0.013201550377842906,0.3643639460765802,0.622434503544577,0.6684523224830627
Single-source,S3_C4_to_C1,C4,C1,C1,225,middle,late,0.009497544132315062,0.17469775172729476,0.8158047041393902,0.719058096408844
Single-source,S3_C4_to_C1,C4,C1,C1,226,middle,late,0.008121493046861416,0.10529270885446777,0.8865857980976708,0.732932984828949
Single-source,S3_C4_to_C1,C4,C1,C1,227,middle,late,0.007586245023087818,0.08898120941808277,0.9034325455578294,0.7378672361373901
Single-source,S3_C4_to_C1,C4,C1,C1,228,late,late,0.007273451760745613,0.08382521430023948,0.9089013339380149,0.7413084506988525
Single-source,S3_C4_to_C1,C4,C1,C1,229,late,late,0.00712356415938202,0.08039808889932026,0.9124783469402977,0.7444204688072205
Single-source,S3_C4_to_C1,C4,C1,C1,230,late,late,0.0069841456914717165,0.0784288656895002,0.9145869886180281,0.7466787099838257
Single-source,S3_C4_to_C1,C4,C1,C1,231,late,late,0.006942276513223706,0.07778395337966054,0.9152737701061158,0.747554361820221
Single-source,S3_C4_to_C1,C4,C1,C1,232,late,late,0.006874977010167404,0.07706091803623345,0.9160641049525992,0.7481846213340759
Single-source,S3_C4_to_C1,C4,C1,C1,233,late,late,0.006854683508303642,0.07630027070703685,0.9168450457836594,0.7488128542900085
Single-source,S3_C4_to_C1,C4,C1,C1,234,late,late,0.0068612798000928735,0.0763984014568214,0.9167403187420858,0.7487253546714783
Single-source,S3_C4_to_C1,C4,C1,C1,235,late,late,0.0068593996168412694,0.07623410903760948,0.9169064913445493,0.7487895488739014
Single-source,S3_C4_to_C1,C4,C1,C1,236,late,late,0.006860772072902334,0.07611806953399279,0.917021158392105,0.7489836812019348
Single-source,S3_C4_to_C1,C4,C1,C1,237,late,late,0.006903192345207132,0.07641484406177024,0.9166819635920227,0.7487844824790955
Single-source,S3_C4_to_C1,C4,C1,C1,238,late,late,0.006852590020980365,0.07594977093918485,0.9171976390388348,0.7494344115257263
Single-source,S3_C4_to_C1,C4,C1,C1,239,late,late,0.006824064086996301,0.07575636576231258,0.9174195701496911,0.7497311234474182
Single-source,S3_C4_to_C1,C4,C1,C1,240,late,late,0.006779928893806354,0.07531420744800067,0.917905863657193,0.7502884268760681
Single-source,S3_C4_to_C1,C4,C1,C1,241,late,late,0.006765753394679967,0.0752673617884692,0.9179668848158509,0.7503523230552673
Single-source,S3_C4_to_C1,C4,C1,C1,242,late,late,0.0067464792658129295,0.07502740745664543,0.9182261132765416,0.7506511807441711
Single-source,S3_C4_to_C1,C4,C1,C1,243,late,late,0.006746822258243999,0.07489185508411807,0.918361322656638,0.7508775591850281
Single-source,S3_C4_to_C1,C4,C1,C1,244,late,late,0.006730907200283906,0.07474527864305905,0.9185238141556571,0.7510727643966675
Single-source,S3_C4_to_C1,C4,C1,C1,245,late,late,0.006738037476447008,0.07473174533083764,0.9185302171917155,0.7510651350021362
Single-source,S3_C4_to_C1,C4,C1,C1,246,late,late,0.00674102961172255,0.07451981801910128,0.9187391523681763,0.7513045072555542
Single-source,S3_C4_to_C1,C4,C1,C1,247,late,late,0.006775588917620867,0.07488124479401216,0.9183431662873669,0.7507300972938538
Single-source,S3_C4_to_C1,C4,C1,C1,248,late,late,0.006816191375548464,0.07516759423119332,0.9180162143922582,0.7502455711364746
Single-source,S3_C4_to_C1,C4,C1,C1,249,late,late,0.0068794562458101526,0.07546327887297422,0.9176572648802157,0.7498528361320496
Single-source,S3_C4_to_C1,C4,C1,C1,250,late,late,0.0069466839207298,0.07595566241726563,0.9170976536610046,0.7492119073867798
Single-source,S3_C4_to_C1,C4,C1,C1,251,late,late,0.007041677317011336,0.07645443378822595,0.9165038888937627,0.7486261129379272
Single-source,S3_C4_to_C1,C4,C1,C1,252,late,late,0.007105142424334865,0.07638624070908165,0.9165086168655835,0.7487529516220093
Single-source,S3_C4_to_C1,C4,C1,C1,253,late,late,0.007108026190775022,0.07641788854416809,0.9164740852640568,0.748627781867981
Single-source,S3_C4_to_C1,C4,C1,C1,254,late,late,0.007098249331132845,0.07621395084950038,0.9166877998183668,0.74883633852005
Single-source,S3_C4_to_C1,C4,C1,C1,255,late,late,0.007124714445113512,0.07633493984782078,0.9165403457060657,0.7486783266067505
Single-source,S3_C4_to_C1,C4,C1,C1,256,late,late,0.007141402220881612,0.07652718875055586,0.9163314090275625,0.7483231425285339
Single-source,S3_C4_to_C1,C4,C1,C1,257,late,late,0.007016217394566424,0.07608962944017893,0.9168941531642546,0.7487053871154785
Single-source,S3_C4_to_C1,C4,C1,C1,258,late,late,0.006989015570132058,0.07636961367015942,0.9166413707587086,0.7480621933937073
Single-source,S3_C4_to_C1,C4,C1,C1,259,late,late,0.006893470131287148,0.07596686424509021,0.9171396656226227,0.7487213611602783
Single-source,S3_C4_to_C1,C4,C1,C1,260,late,late,0.006865886505433371,0.07587245269277468,0.917261660800792,0.7488912343978882
Single-source,S3_C4_to_C1,C4,C1,C1,261,late,late,0.006746595549988516,0.0750656960214025,0.918187708427609,0.7500810027122498
Single-source,S3_C4_to_C1,C4,C1,C1,262,late,late,0.0067449326737010805,0.07525196500760167,0.9180031023176972,0.7499149441719055
Single-source,S3_C4_to_C1,C4,C1,C1,263,late,late,0.006701784502048023,0.07520999216433363,0.9180882233326183,0.7500476837158203
Single-source,S3_C4_to_C1,C4,C1,C1,264,late,late,0.006760098477658944,0.07587596698848723,0.9173639345328539,0.7492721080780029
Single-source,S3_C4_to_C1,C4,C1,C1,265,late,late,0.006780693797934556,0.07599570191836424,0.9172236042827012,0.7490867376327515
Single-source,S3_C4_to_C1,C4,C1,C1,266,late,late,0.006879448124424597,0.07691121983498515,0.9162093320395903,0.7478697896003723
Single-source,S3_C4_to_C1,C4,C1,C1,267,late,late,0.006927287167481922,0.07732657385602576,0.9157461389754924,0.7471267580986023
Single-source,S3_C4_to_C1,C4,C1,C1,268,late,late,0.007010257733489717,0.07812434412673702,0.9148653981387732,0.7460470795631409
Single-source,S3_C4_to_C1,C4,C1,C1,269,late,late,0.007162052818326087,0.07957444412393065,0.9132635030567433,0.7441790103912354
Single-source,S3_C4_to_C1,C4,C1,C1,270,late,late,0.007202858655450483,0.079943987521531,0.9128531538220186,0.7436507344245911
Single-source,S3_C4_to_C1,C4,C1,C1,271,late,late,0.007288017919203982,0.08067899865751361,0.9120329834222823,0.74281245470047
Single-source,S3_C4_to_C1,C4,C1,C1,272,late,late,0.007268282935875992,0.08055069738748888,0.9121810196756351,0.7430580854415894
Single-source,S3_C4_to_C1,C4,C1,C1,273,late,late,0.007241467063975675,0.08027125197950101,0.9124872809555234,0.7434561252593994
Single-source,S3_C4_to_C1,C4,C1,C1,274,late,late,0.007164988275225733,0.07965009487542371,0.9131849168483506,0.7442184686660767
Single-source,S3_C4_to_C1,C4,C1,C1,275,late,late,0.007095938922567561,0.07912902137838962,0.9137750396980429,0.7448161840438843
Single-source,S3_C4_to_C1,C4,C1,C1,276,late,late,0.006994964229171291,0.07809773319406262,0.914907302575766,0.7460973262786865
Single-source,S3_C4_to_C1,C4,C1,C1,277,late,late,0.006939902302496982,0.07758177147498702,0.915478326221516,0.7467228770256042
Single-source,S3_C4_to_C1,C4,C1,C1,278,late,late,0.00685818931103119,0.07686008925724415,0.9162817214307246,0.7476598620414734
Single-source,S3_C4_to_C1,C4,C1,C1,279,late,late,0.0068096885996917645,0.07645647475306866,0.9167338366462396,0.7482041120529175
Single-source,S3_C4_to_C1,C4,C1,C1,280,late,late,0.006734636263469931,0.07571966657072383,0.9175456971648063,0.7491440176963806
Single-source,S3_C4_to_C1,C4,C1,C1,281,late,late,0.006695891830013616,0.0754374233113617,0.9178666848576247,0.7495371699333191
Single-source,S3_C4_to_C1,C4,C1,C1,282,late,late,0.006649687996869203,0.07488415449223616,0.9184661575098947,0.7502868175506592
Single-source,S3_C4_to_C1,C4,C1,C1,283,late,late,0.006619906720742239,0.07461011583473386,0.918769977443524,0.7506593465805054
Single-source,S3_C4_to_C1,C4,C1,C1,284,late,late,0.006597518876167268,0.07433249437867372,0.9190699867441591,0.7510778903961182
Single-source,S3_C4_to_C1,C4,C1,C1,285,late,late,0.006604370950968425,0.07447490946919398,0.9189207195788377,0.7509241700172424
Single-source,S3_C4_to_C1,C4,C1,C1,286,late,late,0.006579337203769373,0.0740106441532156,0.9194100186420151,0.751508891582489
Single-source,S3_C4_to_C1,C4,C1,C1,287,late,late,0.0065864244349846,0.07411726873505689,0.9192963068289586,0.7512956261634827
Single-source,S3_C4_to_C1,C4,C1,C1,288,late,late,0.006577997158330077,0.07410347322698892,0.919318529613681,0.7512810230255127
Single-source,S3_C4_to_C1,C4,C1,C1,289,late,late,0.006554331049094422,0.07354307846991541,0.9199025904799901,0.7522221207618713
Single-source,S3_C4_to_C1,C4,C1,C1,290,late,late,0.00652124871449141,0.07312305466852241,0.9203556966159863,0.7527576684951782
Single-source,S3_C4_to_C1,C4,C1,C1,291,late,late,0.006497590035910254,0.07302443421718405,0.9204779757459057,0.7528823614120483
Single-source,S3_C4_to_C1,C4,C1,C1,292,late,late,0.006467225883799241,0.07261458209660031,0.9209181920186005,0.7535088062286377
Single-source,S3_C4_to_C1,C4,C1,C1,293,late,late,0.006434255946397608,0.07238014956324815,0.9211855944893542,0.7538365125656128
Single-source,S3_C4_to_C1,C4,C1,C1,294,late,late,0.006405160759584179,0.07196477993977698,0.9216300592996388,0.7544434070587158
Single-source,S3_C4_to_C1,C4,C1,C1,295,late,late,0.006373018402455189,0.07160298849485955,0.9220239931016854,0.755003035068512
Single-source,S3_C4_to_C1,C4,C1,C1,296,late,late,0.006345540346771549,0.07121085405099872,0.9224436056012297,0.7555763125419617
Single-source,S3_C4_to_C1,C4,C1,C1,297,late,late,0.006325198807347216,0.07093615243541845,0.9227386487562343,0.7559911608695984
